timestamp,pos_x,pos_y,pos_z,force_x,force_y,force_z,adm_disp_x,adm_disp_y,adm_disp_z,adm_vel_x,adm_vel_y,adm_vel_z,ee_des_x,ee_des_y,ee_des_z,ee_vel_cmd_x,ee_vel_cmd_y,ee_vel_cmd_z,qdot_cmd_norm,tau_norm,tau_max_abs,base_x,base_y,base_yaw,base_ref_x,base_ref_y,base_ref_yaw,base_vel_cmd_x,base_vel_cmd_y,base_vel_cmd_yaw
1778249173.694479,0.641226,0.271949,0.956914,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,0.000006,-0.000196,-0.000085,0.000453,40.688988,40.043647,-3.003483,1.995715,-1.571540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.704245,0.641230,0.271951,0.956911,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,0.000006,-0.000196,-0.000085,0.000453,40.688988,40.043647,-3.003483,1.995706,-1.571514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.714519,0.641231,0.271951,0.956912,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000037,-0.000209,-0.000073,0.000462,40.638724,39.997656,-3.003484,1.995695,-1.571491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.724196,0.641223,0.271951,0.956916,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,0.000029,-0.000215,-0.000102,0.000463,40.645844,40.007881,-3.003484,1.995684,-1.571476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.734323,0.641226,0.271953,0.956912,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,0.000029,-0.000215,-0.000102,0.000463,40.645844,40.007881,-3.003484,1.995672,-1.571452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.744126,0.641226,0.271954,0.956912,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,0.000001,-0.000235,-0.000075,0.000469,40.637144,39.996684,-3.003485,1.995661,-1.571428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.754139,0.641226,0.271953,0.956912,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,0.000000,-0.000230,-0.000076,0.000471,40.655547,40.013235,-3.003485,1.995649,-1.571405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.764399,0.641228,0.271953,0.956912,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000011,-0.000230,-0.000071,0.000472,40.655693,40.012034,-3.003485,1.995638,-1.571381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.774050,0.641224,0.271955,0.956913,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,0.000022,-0.000240,-0.000080,0.000474,40.648765,40.009087,-3.003485,1.995626,-1.571359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.784500,0.641224,0.271955,0.956911,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,0.000020,-0.000245,-0.000066,0.000475,40.682374,40.036023,-3.003485,1.995611,-1.571336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.794012,0.641232,0.271955,0.956908,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000039,-0.000241,-0.000041,0.000476,40.657475,40.012233,-3.003486,1.995603,-1.571310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.804465,0.641231,0.271953,0.956909,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000034,-0.000228,-0.000052,0.000475,40.649191,40.006807,-3.003486,1.995591,-1.571287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.814247,0.641230,0.271952,0.956909,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000028,-0.000223,-0.000054,0.000474,40.668556,40.024046,-3.003486,1.995580,-1.571264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.823944,0.641227,0.271954,0.956910,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000007,-0.000232,-0.000056,0.000472,40.653691,40.013859,-3.003486,1.995569,-1.571241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.834591,0.641223,0.271954,0.956910,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,0.000025,-0.000235,-0.000056,0.000470,40.679236,40.035275,-3.003486,1.995551,-1.571212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.843784,0.641230,0.271954,0.956906,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000027,-0.000236,-0.000029,0.000470,40.651985,40.008490,-3.003486,1.995545,-1.571192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.854213,0.641232,0.271952,0.956907,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000039,-0.000216,-0.000038,0.000468,40.639755,39.999022,-3.003486,1.995532,-1.571162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.864238,0.641232,0.271949,0.956907,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000041,-0.000194,-0.000038,0.000464,40.674006,40.028505,-3.003486,1.995520,-1.571138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.873938,0.641234,0.271948,0.956906,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000057,-0.000190,-0.000030,0.000461,40.654077,40.011052,-3.003486,1.995511,-1.571113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.884416,0.641228,0.271948,0.956908,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000015,-0.000191,-0.000042,0.000456,40.653300,40.013972,-3.003486,1.995493,-1.571086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.894143,0.641227,0.271949,0.956906,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000001,-0.000196,-0.000029,0.000452,40.686262,40.040459,-3.003486,1.995482,-1.571069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.904358,0.641236,0.271948,0.956902,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000001,-0.000196,-0.000029,0.000452,40.686262,40.040459,-3.003486,1.995475,-1.571039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
